,date,title,id,topic,url,drucksache
166,2022-03-18,Bundeswehreinsatz in Südsudan (UNMISS),766,Auswärtiges,/parlament/plenum/abstimmung/abstimmung?id=766,"['https://dserver.bundestag.de/btd/20/006/2000631.pdf', 'https://dserver.bundestag.de/btd/20/010/2001053.pdf']"
167,2022-03-18,Änderung des Infektionsschutzgesetzes,764,Gesundheit,/parlament/plenum/abstimmung/abstimmung?id=764,"['https://dserver.bundestag.de/btd/20/009/2000958.pdf', 'https://dserver.bundestag.de/btd/20/010/2001070.pdf', 'https://dserver.bundestag.de/btd/20/010/2001094.pdf']"
168,2022-03-17,Energieversorgung (Antrag CDU/CSU),763,Parlament,/parlament/plenum/abstimmung/abstimmung?id=763,"['/resource/blob/441486/e8bddff8373827cfc66609ca9697a45d/homepage_de-favicon.ico', '/resource/themes/bundestag/css/bundestag-596334-103.css', '/resource/themes/bundestag/css/print-596346-67.css', 'https://www.bundestag.de/static/appdata/includes/rss/aktuellethemen.rss', 'https://www.bundestag.de/static/appdata/includes/rss/pressemitteilungen.rss', 'https://www.bundestag.de/static/appdata/includes/rss/hib.rss', 'https://www.bundestag.de/static/appdata/includes/rss/wissenschaftlichedienste.rss', 'https://www.bundestag.de/static/appdata/includes/rss/tagesordnungen.rss', '#main', '#main-nav', 'https://www.bundestag.de/gebaerdensprache', 'https://www.bundestag.de/leichte_sprache', 'https://www.bundestag.de/ar', '/bg', '/cn', '/dk', '/', 'https://www.bundestag.de/en', 'https://www.bundestag.de/fr', '/gr', '/it', '/hr', '/nl', '/pl', '/pt', '/ro', '/ru', '/rs', '/es', '/cz', '/tr', '/uk', '/', '/mdb', 'javascript:void(0)', '/abgeordnete/biografien', '/abgeordnete/biografien/ausgeschiedene', '/gedenkbuch', 'https://www.bundestag.de/webarchiv/abgeordnete/bausteine', '/abgeordnete/nebentaetigkeit', '/abgeordnete/mdb_diaeten', '/wahlergebnisse', 'https://bilddatenbank.bundestag.de/search/picture-result?query=&amp;filterQuery%5Bereignis%5D%5B0%5D=Portr%C3%A4t%2FPortrait&amp;sortVal=3', 'https://www.bundestag.de/emailzertifikat/email-verschluesselung-795512', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/parlament', 'javascript:void(0)', '/wahl', '/grundgesetz', '/parlament/aufgaben', '/parlament/aufgaben/gesetzgebung_neu', '/parlament/aufgaben/regierungskontrolle_neu', '/parlament/aufgaben/haushalt_neu', '/parlament/aufgaben/kanzlerwahl', '/bundesversammlung', '/gesetze', '/parlament/plenum', '/tagesordnung', '/abstimmung', '/parlament/plenum/sitzverteilung_20wp', '/sitzungskalender', '/parlament/plenum/schriftfuehrer', '/parlament/praesidium', '/parlament/praesidium/funktion_neu', '/parlament/praesidium/wahlen_neu', '/parlament/praesidium/reden', '/parlament/praesidium/bundestagspraesidenten_seit_1949', '/parteienfinanzierung', '/parlament/aeltestenrat', '/parlament/fraktionen-gruppen', '/parlament/fraktionen-gruppen/spd', '/parlament/fraktionen-gruppen/cducsu', '/parlament/fraktionen-gruppen/gruene', '/parlament/fraktionen-gruppen/fdp', '/parlament/fraktionen-gruppen/afd', '/parlament/fraktionen-gruppen/Gruppe-Die-Linke-', '/parlament/fraktionen-gruppen/bsw', 'https://epetitionen.bundestag.de/', 'https://petitionsportal.de/', '/buergerraete', '/buergerrat_ernaehrung', '/sed-opferbeauftragte', '/wehrbeauftragte', '/polizeibeauftragter', '/parlament/verwaltung', '/parlament/gedenkstunden', '/parlament/geschichte', '/75-jahre', '/parlament/geschichte/100-jahre-weimar', '/parlament/geschichte/paulskirche', '/chronik', '/parlament/geschichte/gastredner', '/staatliche_symbole', '/parlamentspreise', '/medienpreis', '/wissenschaftspreis', '/parlament/wahlen', '/wahlergebnisse', '/wahltermine', 'https://www.lobbyregister.bundestag.de/startseite', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/ausschuesse', 'javascript:void(0)', '/arbeit', '/auswaertiges', '/ausschuesse/a03_auswaertiges/ua_arn', '/ausschuesse/a03_auswaertiges/ua_kb', '/ausschuesse/a03_auswaertiges/ua_zke', '/ausschuesse/a03_auswaertiges/ua_vn', '/bildung', '/adi', '/landwirtschaft', '/europa', '/familie', '/kiko', '/buergerschaftliches-engagement', '/finanzen', '/ausschuesse/gemeinsamer_ausschuss', '/gesundheit', '/globale gesundheit', '/haushalt', '/ausschuesse/a08_haushalt/bundesfinanzierungsgremium', '/ausschuesse/a08_haushalt/sondervermoegen_bundeswehr', '/ausschuesse/a08_haushalt/a08_rpa', '/ausschuesse/a08_haushalt/a08_eu0', '/ausschuesse/a08_haushalt/vertrauensgremium', '/inneres', '/klimaschutz', '/kultur', '/menschenrechte', '/petitionen', '/recht', '/ausschuesse/a06_recht/a06_europarecht', '/sport', '/tourismus', '/umwelt', '/ausschuesse/untersuchungsausschuesse', '/ausschuesse/untersuchungsausschuesse/ua01', '/ausschuesse/untersuchungsausschuesse/ua02', '/verkehr', '/vermittlungsausschuss', '/verteidigung', '/ausschuesse/wahlpruefungsausschuss', '/go', '/wirtschaft', '/entwicklung', '/bau', '/ausschuesse/hauptausschuss', '/gremien', '/nachhaltigkeit', '/dfpv', '/ausschuesse/weitere_gremien/parlamentarisches_kontrollgremium', '/ausschuesse/weitere_gremien/g10_kommission', '/ausschuesse/weitere_gremien/Wahlausschuss', '/ausschuesse/weitere_gremien/kommission-wahlrecht', '/ausschuesse/weitere_gremien/enquete_afghanistan', '/ausschuesse/weitere_gremien/gremium_artikel13', '/ausschuesse/weitere_gremien/gremium-zollfahndung', '/ausschuesse/weitere_gremien/gremium-geldwaeschegesetz', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/internationales', 'javascript:void(0)', '/europa_internationales/eu', '/europa_internationales/eu/mitwirkungsrechte', '/europa_internationales/eu/aktiv', '/europa_internationales/eu/verbindungsbuero', '/europa_internationales/eu/europarl', '/ipv', '/oszepv', '/natopv', '/pver', '/ipu', '/ipc-swks', '/ipc-gasp-gsvp', '/ppk', '/pvufm', '/bspc', '/pabsec', '/europa_internationales/parlamentariergruppen', '/ips', '/ppp', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/dokumente', 'javascript:void(0)', '/drucksachen', 'https://dip.bundestag.de/', '/parlamentsdokumentation', '/protokolle', '/dokumente/protokolle/vorlaeufig', '/dokumente/protokolle/plenarprotokolle', '/dokumente/protokolle/amtlicheprotokolle', '/analysen', '/archiv', '/datenhandbuch', '/dokumente/bibliothek', 'https://opac.bundestag.de', '/dokumente/pressedokumentation', 'https://www.bundestag.de/webarchiv', '/dokumente/textarchiv', '/dokumente/textarchiv/2025', '/dokumente/textarchiv/2024', '/dokumente/textarchiv/2023', '/dokumente/textarchiv/2022', '/dokumente/textarchiv/2021', '/dokumente/textarchiv/2020', '/dokumente/textarchiv/2019', '/dokumente/textarchiv/2018', '/dokumente/textarchiv/2017', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/mediathek', 'javascript:void(0)', '/mediathek/live', '/mediathek/plenarsitzungen', '/mediathek/ausschusssitzungen', '/mediathek/bundestags-abc', '/mediathek/interviews', '/mediathek/kurzbeitraege', '/mediathek/reportagen', '/mediathek/sonderveranstaltungen', '/mediathek/filme', '/mediathek/wissenschaftsforen', '/mediathek/parlamentsfernsehen', '/mediathek/parlamentsfernsehen/gebaerdensprache', '/mediathek/parlamentsfernsehen/empfang', '/mediathek/parlamentsfernsehen/audio', '/mediathek/parlamentsfernsehen/audio_videoarchiv', '/mediathek/parlamentsfernsehen/smart_tv', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/presse', 'javascript:void(0)', '/presse/pressemitteilungen', '/presse/pressemitteilungen/2025', '/presse/pressemitteilungen/2024', '/presse/pressemitteilungen/2023', '/presse/pressemitteilungen/2022', '/presse/pressemitteilungen/2021', '/hib', '/akkreditierung', 'https://bilddatenbank.bundestag.de/', '/presse/ansprechpartner', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/besucher', 'javascript:void(0)', '/besuche/kuppel-dachterrasseunddachgartenrestaurant', '/besuche/barrierefrei_besuch', '/besuche/besucheinerplenarsitzung', '/besuche/fuehrung', '/besuche/besucheinerplenarsitzung', '/besuche/fuehrung/besuchaufeinladungeinesabgeordneten', '/besuche/fuehrung/kinderundjugendliche', '/ausstellungen', '/besuche/ausstellungen/deutscher_dom', '/besuche/ausstellungen/pol_parl', '/besuche/ausstellungen/kunst_ausst', '/unterwegs', 'https://visite.bundestag.de/BAPWeb/pages/createBookingRequest.jsf', '/unterwegs', '/besuche/ausstellungen/bundestagunterwegs/infomobil', '/wanderausstellung', '/besuche/ausstellungen/bundestagunterwegs/messestand', '/kunst', '/besuche/kunst/bau', '/besuche/kunst/artothek', '/besuche/kunst/workshops', '/besuche/kunst/kunstbeirat', '/besuche/kunst/zeitgenoessische_kuenstler', '/mauer-mahnmal', '/besuche/kunst/gedenktafeln', '/besuche/kunst/kontakt', '/architektur', '/besuche/architektur/reichstag', '/besuche/architektur/kaiserhaus', '/besuche/architektur/loebehaus', '/besuche/architektur/luedershaus', '/besuche/architektur/gebaeude', '/besuche/architektur/energie', '/besuche/seminar', '/besuche/seminar/parlamentsseminar', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/services', 'javascript:void(0)', '/karriere', '/parlamentsbegriffe', '/services/faq', 'https://www.btg-bestellservice.de/', '/services/bundestagsshop', '/newsletter', '/services/barrierefrei_online', '/services/quiz', '/services/formulare_index', '/services/opendata', '/services/soziale_medien', '/services/kontakt', '/', '/parlament', '/parlament/plenum', '/abstimmung', 'javascript:void(0)', '/', '/parlament', '/parlament/plenum', '/abstimmung', 'javascript:void(0)', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/', '/parlament', '/parlament/plenum', '/abstimmung', 'https://dserver.bundestag.de/btd/20/010/2001016.pdf']"
169,2022-01-28,Bundeswehreinsatz im Irak (Beschlussempfehlung),762,Auswärtiges,/parlament/plenum/abstimmung/abstimmung?id=762,"['https://dserver.bundestag.de/btd/20/004/2000408.pdf', 'https://dserver.bundestag.de/btd/20/005/2000521.pdf']"
170,2022-01-27,Beschluss gemäß Artikel 115 Absatz 2 Satz 6 und 7 Grundgesetz (Antrag),760,Haushalt,/parlament/plenum/abstimmung/abstimmung?id=760,['https://dserver.bundestag.de/btd/20/005/2000505.pdf']
171,2022-01-27,Zweites Nachtragshaushaltsgesetz 2021,761,Haushalt,/parlament/plenum/abstimmung/abstimmung?id=761,"['https://dserver.bundestag.de/btd/20/003/2000300.pdf', 'https://dserver.bundestag.de/btd/20/003/2000351.pdf', 'https://dserver.bundestag.de/btd/20/004/2000400.pdf', 'https://dserver.bundestag.de/btd/20/004/2000401.pdf', 'https://dserver.bundestag.de/btd/20/005/2000530.pdf']"
172,2021-12-10,"Stärkung der Impfprävention gegen COVID-19, Änderungsantrag Die Linke",758,Hauptausschuss,/parlament/plenum/abstimmung/abstimmung?id=758,"['https://dserver.bundestag.de/btd/20/001/2000188.pdf', 'https://dserver.bundestag.de/btd/20/002/2000250.pdf', 'https://dserver.bundestag.de/btd/20/002/2000251.pdf']"
173,2021-12-10,"Stärkung der Impfprävention gegen COVID-19, Gesetzentwurf SPD, Bündnis 90/Die Grünen und FDP",759,Hauptausschuss,/parlament/plenum/abstimmung/abstimmung?id=759,"['https://dserver.bundestag.de/btd/20/001/2000188.pdf', 'https://dserver.bundestag.de/btd/20/002/2000250.pdf']"
174,2021-11-18,Änderung des Infektionsschutzgesetzes,756,Hauptausschuss,/parlament/plenum/abstimmung/abstimmung?id=756,"['https://dserver.bundestag.de/btd/20/000/2000015.pdf', 'https://dserver.bundestag.de/btd/20/000/2000078.pdf', 'https://dserver.bundestag.de/btd/20/000/2000089.pdf']"
175,2021-11-18,Änderung des Infektionsschutzgesetzes (Entschließungsantrag CDU/CSU),757,Hauptausschuss,/parlament/plenum/abstimmung/abstimmung?id=757,"['https://dserver.bundestag.de/btd/20/000/2000015.pdf', 'https://dserver.bundestag.de/btd/20/000/2000078.pdf', 'https://dserver.bundestag.de/btd/20/000/2000089.pdf', 'https://dserver.bundestag.de/btd/20/000/2000084.pdf']"
176,2021-09-07,Änderung des Infektionsschutzgesetzes; Einschränkung von Grundrechten,755,Haushalt,/parlament/plenum/abstimmung/abstimmung?id=755,"['https://dserver.bundestag.de/btd/19/320/1932039.pdf', 'https://dserver.bundestag.de/btd/19/322/1932275.pdf']"
177,2021-08-25,Epidemische Lage von nationaler Tragweite,754,Gesundheit,/parlament/plenum/abstimmung/abstimmung?id=754,['https://dserver.bundestag.de/btd/19/320/1932091.pdf']
178,2021-08-25,Bundeswehreinsatz zur Evakuierung aus Afghanistan,753,Auswärtiges,/parlament/plenum/abstimmung/abstimmung?id=753,['https://dserver.bundestag.de/btd/19/320/1932022.pdf']
179,2021-06-24,Bundeswehreinsatz in Lebanon UNIFIL,752,Auswärtiges,/parlament/plenum/abstimmung/abstimmung?id=752,"['https://dserver.bundestag.de/btd/19/296/1929626.pdf', 'https://dserver.bundestag.de/btd/19/306/1930630.pdf']"
180,2021-06-24,Beschlussempfehlung: Bundeswehreinsatz in Kosovo KFOR,751,Auswärtiges,/parlament/plenum/abstimmung/abstimmung?id=751,"['https://dserver.bundestag.de/btd/19/296/1929625.pdf', 'https://dserver.bundestag.de/btd/19/306/1930628.pdf']"
181,2021-06-24,Verwendung geschlechtergerechter Sprache,750,Kultur,/parlament/plenum/abstimmung/abstimmung?id=750,['https://dserver.bundestag.de/btd/19/309/1930964.pdf']
182,2021-06-24,Änderung des Infektionsschutzgesetzes; Einschränkung von Grundrechten,749,Verbraucherschutz,/parlament/plenum/abstimmung/abstimmung?id=749,"['https://dserver.bundestag.de/btd/19/281/1928173.pdf', 'https://dserver.bundestag.de/btd/19/309/1930938.pdf', 'https://dserver.bundestag.de/btd/19/311/1931118.pdf']"
183,2021-06-24,"Bundesnaturschutzgesetz, Insektenschutz",748,Umwelt,/parlament/plenum/abstimmung/abstimmung?id=748,"['https://dserver.bundestag.de/btd/19/281/1928182.pdf', 'https://dserver.bundestag.de/btd/19/307/1930713.pdf']"
184,2021-06-24,Klimaschutz,747,Umwelt,/parlament/plenum/abstimmung/abstimmung?id=747,"['https://dserver.bundestag.de/btd/19/302/1930230.pdf', 'https://dserver.bundestag.de/btd/19/309/1930949.pdf']"
185,2021-06-11,Fortbestehen der epidemischen Lage,746,Gesundheit,/parlament/plenum/abstimmung/abstimmung?id=746,[]
186,2021-06-11,Lieferketten,745,Wirtschaftliche Zusammenarbeit,/parlament/plenum/abstimmung/abstimmung?id=745,"['https://dserver.bundestag.de/btd/19/286/1928649.pdf', 'https://dserver.bundestag.de/btd/19/295/1929592.pdf', 'https://dserver.bundestag.de/btd/19/305/1930505.pdf']"
187,2021-06-10,Änderung des Vermögensteuergesetzes (VStG),744,Finanzen,/parlament/plenum/abstimmung/abstimmung?id=744,['https://dserver.bundestag.de/btd/19/257/1925789.pdf']
188,2021-06-10,Änderung des Atomgesetzes,743,Umwelt,/parlament/plenum/abstimmung/abstimmung?id=743,"['https://dserver.bundestag.de/btd/19/276/1927659.pdf', 'https://dserver.bundestag.de/btd/19/304/1930488.pdf']"
189,2021-06-10,Anpassung des Verfassungsschutzrechts,742,Inneres,/parlament/plenum/abstimmung/abstimmung?id=742,"['https://dserver.bundestag.de/btd/19/247/1924785.pdf', 'https://dserver.bundestag.de/btd/19/249/1924900.pdf', 'https://dserver.bundestag.de/btd/19/304/1930477.pdf']"
190,2021-05-20,Einspruch des Abg. Lucassen gegen Ordnungsruf,741,Parlament,/parlament/plenum/abstimmung/abstimmung?id=741,"['/resource/blob/441486/e8bddff8373827cfc66609ca9697a45d/homepage_de-favicon.ico', '/resource/themes/bundestag/css/bundestag-596334-103.css', '/resource/themes/bundestag/css/print-596346-67.css', 'https://www.bundestag.de/static/appdata/includes/rss/aktuellethemen.rss', 'https://www.bundestag.de/static/appdata/includes/rss/pressemitteilungen.rss', 'https://www.bundestag.de/static/appdata/includes/rss/hib.rss', 'https://www.bundestag.de/static/appdata/includes/rss/wissenschaftlichedienste.rss', 'https://www.bundestag.de/static/appdata/includes/rss/tagesordnungen.rss', '#main', '#main-nav', 'https://www.bundestag.de/gebaerdensprache', 'https://www.bundestag.de/leichte_sprache', 'https://www.bundestag.de/ar', '/bg', '/cn', '/dk', '/', 'https://www.bundestag.de/en', 'https://www.bundestag.de/fr', '/gr', '/it', '/hr', '/nl', '/pl', '/pt', '/ro', '/ru', '/rs', '/es', '/cz', '/tr', '/uk', '/', '/mdb', 'javascript:void(0)', '/abgeordnete/biografien', '/abgeordnete/biografien/ausgeschiedene', '/gedenkbuch', 'https://www.bundestag.de/webarchiv/abgeordnete/bausteine', '/abgeordnete/nebentaetigkeit', '/abgeordnete/mdb_diaeten', '/wahlergebnisse', 'https://bilddatenbank.bundestag.de/search/picture-result?query=&amp;filterQuery%5Bereignis%5D%5B0%5D=Portr%C3%A4t%2FPortrait&amp;sortVal=3', 'https://www.bundestag.de/emailzertifikat/email-verschluesselung-795512', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/parlament', 'javascript:void(0)', '/wahl', '/grundgesetz', '/parlament/aufgaben', '/parlament/aufgaben/gesetzgebung_neu', '/parlament/aufgaben/regierungskontrolle_neu', '/parlament/aufgaben/haushalt_neu', '/parlament/aufgaben/kanzlerwahl', '/bundesversammlung', '/gesetze', '/parlament/plenum', '/tagesordnung', '/abstimmung', '/parlament/plenum/sitzverteilung_20wp', '/sitzungskalender', '/parlament/plenum/schriftfuehrer', '/parlament/praesidium', '/parlament/praesidium/funktion_neu', '/parlament/praesidium/wahlen_neu', '/parlament/praesidium/reden', '/parlament/praesidium/bundestagspraesidenten_seit_1949', '/parteienfinanzierung', '/parlament/aeltestenrat', '/parlament/fraktionen-gruppen', '/parlament/fraktionen-gruppen/spd', '/parlament/fraktionen-gruppen/cducsu', '/parlament/fraktionen-gruppen/gruene', '/parlament/fraktionen-gruppen/fdp', '/parlament/fraktionen-gruppen/afd', '/parlament/fraktionen-gruppen/Gruppe-Die-Linke-', '/parlament/fraktionen-gruppen/bsw', 'https://epetitionen.bundestag.de/', 'https://petitionsportal.de/', '/buergerraete', '/buergerrat_ernaehrung', '/sed-opferbeauftragte', '/wehrbeauftragte', '/polizeibeauftragter', '/parlament/verwaltung', '/parlament/gedenkstunden', '/parlament/geschichte', '/75-jahre', '/parlament/geschichte/100-jahre-weimar', '/parlament/geschichte/paulskirche', '/chronik', '/parlament/geschichte/gastredner', '/staatliche_symbole', '/parlamentspreise', '/medienpreis', '/wissenschaftspreis', '/parlament/wahlen', '/wahlergebnisse', '/wahltermine', 'https://www.lobbyregister.bundestag.de/startseite', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/ausschuesse', 'javascript:void(0)', '/arbeit', '/auswaertiges', '/ausschuesse/a03_auswaertiges/ua_arn', '/ausschuesse/a03_auswaertiges/ua_kb', '/ausschuesse/a03_auswaertiges/ua_zke', '/ausschuesse/a03_auswaertiges/ua_vn', '/bildung', '/adi', '/landwirtschaft', '/europa', '/familie', '/kiko', '/buergerschaftliches-engagement', '/finanzen', '/ausschuesse/gemeinsamer_ausschuss', '/gesundheit', '/globale gesundheit', '/haushalt', '/ausschuesse/a08_haushalt/bundesfinanzierungsgremium', '/ausschuesse/a08_haushalt/sondervermoegen_bundeswehr', '/ausschuesse/a08_haushalt/a08_rpa', '/ausschuesse/a08_haushalt/a08_eu0', '/ausschuesse/a08_haushalt/vertrauensgremium', '/inneres', '/klimaschutz', '/kultur', '/menschenrechte', '/petitionen', '/recht', '/ausschuesse/a06_recht/a06_europarecht', '/sport', '/tourismus', '/umwelt', '/ausschuesse/untersuchungsausschuesse', '/ausschuesse/untersuchungsausschuesse/ua01', '/ausschuesse/untersuchungsausschuesse/ua02', '/verkehr', '/vermittlungsausschuss', '/verteidigung', '/ausschuesse/wahlpruefungsausschuss', '/go', '/wirtschaft', '/entwicklung', '/bau', '/ausschuesse/hauptausschuss', '/gremien', '/nachhaltigkeit', '/dfpv', '/ausschuesse/weitere_gremien/parlamentarisches_kontrollgremium', '/ausschuesse/weitere_gremien/g10_kommission', '/ausschuesse/weitere_gremien/Wahlausschuss', '/ausschuesse/weitere_gremien/kommission-wahlrecht', '/ausschuesse/weitere_gremien/enquete_afghanistan', '/ausschuesse/weitere_gremien/gremium_artikel13', '/ausschuesse/weitere_gremien/gremium-zollfahndung', '/ausschuesse/weitere_gremien/gremium-geldwaeschegesetz', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/internationales', 'javascript:void(0)', '/europa_internationales/eu', '/europa_internationales/eu/mitwirkungsrechte', '/europa_internationales/eu/aktiv', '/europa_internationales/eu/verbindungsbuero', '/europa_internationales/eu/europarl', '/ipv', '/oszepv', '/natopv', '/pver', '/ipu', '/ipc-swks', '/ipc-gasp-gsvp', '/ppk', '/pvufm', '/bspc', '/pabsec', '/europa_internationales/parlamentariergruppen', '/ips', '/ppp', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/dokumente', 'javascript:void(0)', '/drucksachen', 'https://dip.bundestag.de/', '/parlamentsdokumentation', '/protokolle', '/dokumente/protokolle/vorlaeufig', '/dokumente/protokolle/plenarprotokolle', '/dokumente/protokolle/amtlicheprotokolle', '/analysen', '/archiv', '/datenhandbuch', '/dokumente/bibliothek', 'https://opac.bundestag.de', '/dokumente/pressedokumentation', 'https://www.bundestag.de/webarchiv', '/dokumente/textarchiv', '/dokumente/textarchiv/2025', '/dokumente/textarchiv/2024', '/dokumente/textarchiv/2023', '/dokumente/textarchiv/2022', '/dokumente/textarchiv/2021', '/dokumente/textarchiv/2020', '/dokumente/textarchiv/2019', '/dokumente/textarchiv/2018', '/dokumente/textarchiv/2017', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/mediathek', 'javascript:void(0)', '/mediathek/live', '/mediathek/plenarsitzungen', '/mediathek/ausschusssitzungen', '/mediathek/bundestags-abc', '/mediathek/interviews', '/mediathek/kurzbeitraege', '/mediathek/reportagen', '/mediathek/sonderveranstaltungen', '/mediathek/filme', '/mediathek/wissenschaftsforen', '/mediathek/parlamentsfernsehen', '/mediathek/parlamentsfernsehen/gebaerdensprache', '/mediathek/parlamentsfernsehen/empfang', '/mediathek/parlamentsfernsehen/audio', '/mediathek/parlamentsfernsehen/audio_videoarchiv', '/mediathek/parlamentsfernsehen/smart_tv', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/presse', 'javascript:void(0)', '/presse/pressemitteilungen', '/presse/pressemitteilungen/2025', '/presse/pressemitteilungen/2024', '/presse/pressemitteilungen/2023', '/presse/pressemitteilungen/2022', '/presse/pressemitteilungen/2021', '/hib', '/akkreditierung', 'https://bilddatenbank.bundestag.de/', '/presse/ansprechpartner', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/besucher', 'javascript:void(0)', '/besuche/kuppel-dachterrasseunddachgartenrestaurant', '/besuche/barrierefrei_besuch', '/besuche/besucheinerplenarsitzung', '/besuche/fuehrung', '/besuche/besucheinerplenarsitzung', '/besuche/fuehrung/besuchaufeinladungeinesabgeordneten', '/besuche/fuehrung/kinderundjugendliche', '/ausstellungen', '/besuche/ausstellungen/deutscher_dom', '/besuche/ausstellungen/pol_parl', '/besuche/ausstellungen/kunst_ausst', '/unterwegs', 'https://visite.bundestag.de/BAPWeb/pages/createBookingRequest.jsf', '/unterwegs', '/besuche/ausstellungen/bundestagunterwegs/infomobil', '/wanderausstellung', '/besuche/ausstellungen/bundestagunterwegs/messestand', '/kunst', '/besuche/kunst/bau', '/besuche/kunst/artothek', '/besuche/kunst/workshops', '/besuche/kunst/kunstbeirat', '/besuche/kunst/zeitgenoessische_kuenstler', '/mauer-mahnmal', '/besuche/kunst/gedenktafeln', '/besuche/kunst/kontakt', '/architektur', '/besuche/architektur/reichstag', '/besuche/architektur/kaiserhaus', '/besuche/architektur/loebehaus', '/besuche/architektur/luedershaus', '/besuche/architektur/gebaeude', '/besuche/architektur/energie', '/besuche/seminar', '/besuche/seminar/parlamentsseminar', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/services', 'javascript:void(0)', '/karriere', '/parlamentsbegriffe', '/services/faq', 'https://www.btg-bestellservice.de/', '/services/bundestagsshop', '/newsletter', '/services/barrierefrei_online', '/services/quiz', '/services/formulare_index', '/services/opendata', '/services/soziale_medien', '/services/kontakt', '/', '/parlament', '/parlament/plenum', '/abstimmung', 'javascript:void(0)', '/', '/parlament', '/parlament/plenum', '/abstimmung', 'javascript:void(0)', '/', '/parlament', '/parlament/plenum', '/abstimmung', '/', '/parlament', '/parlament/plenum', '/abstimmung']"
191,2021-05-19,EUTM Mali (Beschlussempfehlung),740,Auswärtiges,/parlament/plenum/abstimmung/abstimmung?id=740,"['https://dserver.bundestag.de/btd/19/288/1928804.pdf', 'https://dserver.bundestag.de/btd/19/294/1929433.pdf']"
192,2021-05-19,Geschlechtliche Selbstbestimmung (Gesetzentwurf FDP),737,Inneres,/parlament/plenum/abstimmung/abstimmung?id=737,['https://dserver.bundestag.de/btd/19/200/1920048.pdf']
193,2021-05-19,Aufhebung des Transsexuellengesetzes und Einführung des Selbstbestimmungsgesetzes (B90/Grüne),738,Inneres,/parlament/plenum/abstimmung/abstimmung?id=738,['https://dserver.bundestag.de/btd/19/197/1919755.pdf']
194,2021-05-19,Fremdbestimmte Operationen an trans- und intergeschlechtlichen Menschen (Die Linke),739,Inneres,/parlament/plenum/abstimmung/abstimmung?id=739,"['https://dserver.bundestag.de/btd/19/177/1917791.pdf', 'https://dserver.bundestag.de/btd/19/294/1929459.pdf']"
195,2021-05-19,Mali (MINUSMA) (Beschlussempfehlung),736,Auswärtiges,/parlament/plenum/abstimmung/abstimmung?id=736,"['https://dserver.bundestag.de/btd/19/288/1928803.pdf', 'https://dserver.bundestag.de/btd/19/294/1929431.pdf']"
196,2021-05-07,Mobilisierung von Bauland,735,Bau,/parlament/plenum/abstimmung/abstimmung?id=735,"['https://dserver.bundestag.de/btd/19/248/1924838.pdf', 'https://dserver.bundestag.de/btd/19/260/1926023.pdf', 'https://dserver.bundestag.de/btd/19/293/1929396.pdf', 'https://dserver.bundestag.de/btd/19/294/1929409.pdf']"
197,2021-05-06,Patente für Impfstoffe freigeben (Beschlussempfehlung),734,Gesundheit,/parlament/plenum/abstimmung/abstimmung?id=734,"['https://dserver.bundestag.de/btd/19/257/1925787.pdf', 'https://dserver.bundestag.de/btd/19/288/1928832.pdf']"
198,2021-05-06,Ablösung der Staatsleistungen,733,Inneres,/parlament/plenum/abstimmung/abstimmung?id=733,"['https://dserver.bundestag.de/btd/19/192/1919273.pdf', 'https://dserver.bundestag.de/btd/19/290/1929000.pdf']"
199,2021-05-06,COVID-19-Schutzmaßnahmen- Ausnahmenverordnung,732,Verbraucherschutz,/parlament/plenum/abstimmung/abstimmung?id=732,"['https://dserver.bundestag.de/btd/19/276/1927636.pdf', 'https://dserver.bundestag.de/btd/19/292/1929246.pdf', 'https://dserver.bundestag.de/btd/19/293/1929398.pdf']"
200,2021-05-06,Bevölkerungsschutzgesetz – Normenkontrolle,731,Inneres,/parlament/plenum/abstimmung/abstimmung?id=731,['https://dserver.bundestag.de/btd/19/293/1929309.pdf']
201,2021-04-23,Nachtragshaushalt (Beschlussempfehlung),730,Haushalt,/parlament/plenum/abstimmung/abstimmung?id=730,"['https://dserver.bundestag.de/btd/19/284/1928464.pdf', 'https://dserver.bundestag.de/btd/19/287/1928740.pdf']"
202,2021-04-21,Operation EUNAVFOR MED IRINI,729,Auswärtiges,/parlament/plenum/abstimmung/abstimmung?id=729,"['https://dserver.bundestag.de/btd/19/276/1927661.pdf', 'https://dserver.bundestag.de/btd/19/285/1928515.pdf']"
