Fraktion/Gruppe,Name,Vorname,ja,nein,Enthaltung,ungültig,nichtabgegeben,Ergebnis
AfD,Kaufmann,Malte,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Kaufmann,Michael,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Keuter,Stefan,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Kleinwächter,Norbert,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
AfD,Komning,Enrico,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,König,Jörn,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Kotré,Steffen,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
AfD,Kraft,Rainer,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
AfD,Lucassen,Rüdiger,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
AfD,Moncsek,Mike,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
AfD,Moosdorf,Matthias,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Münz,Volker,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Münzenmaier,Sebastian,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
AfD,Naujok,Edgar,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
AfD,Nolte,Jan Ralf,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
AfD,Otten,Gerold,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Peterka,Tobias Matthias,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Pohl,Jürgen,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Protschka,Stephan,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Reichardt,Martin,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
AfD,Renner,Martin Erwin,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
AfD,Rinck,Frank,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Rothfuß,Rainer,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Schattner,Bernd,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
AfD,Schielke-Ziesing,Ulrike,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Schiller,Manfred,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Schmidt,Eugen,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Schmidt,Jan Wenzel,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Schneider,Jörg,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Schulz,Uwe,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
AfD,Sichert,Martin,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Springer,René,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
AfD,Stöber,Klaus,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
AfD,Storch,Beatrix,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Weidel,Alice,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Weyel,Harald,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Wiehle,Wolfgang,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Wirth,Christian,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Wundrak,Joachim,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
AfD,Ziegler,Kay-Uwe,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Akbulut,Gökay,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Bartsch,Dietmar,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Birkwald,Matthias W.,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Bünger,Clara,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Cezanne,Jörg,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Domscheit-Berg,Anke,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Ferschl,Susanne,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Gohlke,Nicole,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
Die Linke,Görke,Christian,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Gürpinar,Ates,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Gysi,Gregor,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Hahn,André,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
Die Linke,Hennig-Wellsow,Susanne,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Korte,Jan,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Latendorf,Ina,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Lay,Caren,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Lenkert,Ralph,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Lötzsch,Gesine,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Möhring,Cornelia,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Pau,Petra,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Pellmann,Sören,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Perli,Victor,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Reichinnek,Heidi,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Renner,Martina,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Riexinger,Bernd,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Sitte,Petra,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Vogler,Kathrin,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Die Linke,Wissler,Janine,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
BSW,Al-Dailami,Ali,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
BSW,Dağdelen,Sevim,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
BSW,Ernst,Klaus,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
BSW,Hunko,Andrej,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
BSW,Leye,Christian,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
BSW,Mohamed Ali,Amira,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
BSW,Nastic,Zaklin,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
BSW,Tatti,Jessica,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
BSW,Ulrich,Alexander,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
BSW,Wagenknecht,Sahra,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
Fraktionslos,Cotar,Joana,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
Fraktionslos,Farle,Robert,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
Fraktionslos,Helferich,Matthias,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
Fraktionslos,Huber,Johannes,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
Fraktionslos,Seidler,Stefan,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Fraktionslos,Seitz,Thomas,0,1,0,0,0,"Ja: 0, Nein: 1, Enthaltungen: 0, Nicht abgegeben: 0"
Fraktionslos,Spaniel,Dirk,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
Fraktionslos,Wissing,Volker,1,0,0,0,0,"Ja: 1, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 0"
Fraktionslos,Witt,Uwe,0,0,0,0,1,"Ja: 0, Nein: 0, Enthaltungen: 0, Nicht abgegeben: 1"
